eduid,id,name,short,address,years
100013788,710230729,Odborné učilište internátne,Spojená škola int.-OUI,"Partizánska 52, Svidník",ss:3
100001052,710230826,Gymnázium sv. Františka Assiského,SŠ-GYM sv. Františka Assiského,"Kláštorné nám. 1, Malacky","gym:4,gym:8"
100009617,710231091,Súkromná základná škola BAKOMI,Súkr. základná škola,"A. Gwerkovej-Göllnerovej 6, Banská Štiavnica","zs:9,zs:10"
100000535,710231156,Gymnázium školských bratov,SŠ - Gym.šk.bratov,"Čachtická 14, Bratislava-Rača","gym:4,gym:8"
100008982,710231172,Cirkevná základná škola sv. J. Vianneyho,Cirkevná ZŠ pri KSŠ,"Nám. Andreja Škrábika č.5, Rajec","zs:9,zs:10"
100008011,710233388,Evanjelická základná škola,Evanjelická ZŠ pri ESŠ,"M. R. Štefánika, Martin","zs:9,zs:10"
100014102,710233795,Elokované pracovisko,EP - SSOŠ,"Kpt. Nálepku 1, Giraltovce","ss:3,ss:1,zs:9,ss:2"
100014123,710234341,Gymnázium sv. Jána Bosca,Cirk. spoj. škola - GYM,"Jiráskova 5, Bardejov","gym:5,gym:4,gym:8"
100006855,710234511,Základná škola,EP Základná škola,"Sládkovičova 16, Nové Zámky","zs:9,zs:10"
100003115,710234546,Súkromná stredná odborná škola obchodu a služieb,EP ako súčasť súkr. SOŠ,"Sídl. M.Corvina 53, Veľký Meder","ss:4,zs:9,ss:3,ss:1,ss:2,ss:5"
100016649,710234600,Stredná odborná škola služieb a priemyslu sv. Jozafáta,EP - SOŠ SaP sv.Jozafáta,"Floriánska 18, Košice-Staré Mesto","ss:4,zs:9,ss:3,ss:1,ss:2,ss:5"
100004727,710235208,Stredná odborná škola technická,EP ako súčasť SOŠ technickej,"Dukelská štvrť 10, Dubnica nad Váhom","ss:4,zs:9,ss:3,ss:1,ss:2"
100004725,710235216,Stredná odborná škola,EP ako súčasť SOŠ,"Dukelská štvrť 10, Dubnica nad Váhom","ss:4,zs:9,ss:3,ss:1,ss:2"
100004726,710235224,Stredná odborná škola,EP ako súčasť SOŠ,"Mierové námestie 1, Ilava","ss:4,zs:9,ss:3,ss:1,ss:2"
100014198,710235275,Stredná odborná škola podnikania a služieb,EP - SOŠ,"Močidľany 37, Jarovnice","zs:9,ss:2"
100014193,710235321,Stredná odborná škola podnikania a služieb,EP - SOŠ,Varhaňovce,"zs:9,ss:2"
100014191,710235348,Stredná odborná škola agropotravinárska a technická,EP - SOŠ,Rakúsy,"ss:4,zs:9,ss:3,ss:1,ss:2"
100014190,710235356,Stredná odborná škola agropotravinárska a technická,EP - SOŠ,"Nižná brána 10, Kežmarok","ss:4,zs:9,ss:3,ss:1,ss:2"
100014189,710235364,Stredná odborná škola agropotravinárska a technická,EP - SOŠ,"Gen. Svobodu 129, Ľubica","ss:4,zs:9,ss:3,ss:1,ss:2"
100014186,710235399,Stredná odborná škola agropotravinárska a technická,EP - SOŠ,"Jakuba Kraya 8, Kežmarok","ss:4,zs:9,ss:3,ss:1,ss:2"
100014185,710235402,Stredná odborná škola agropotravinárska a technická,EP - SOŠ,"Pradiarenská 1, Kežmarok","ss:4,zs:9,ss:3,ss:1,ss:2"
100011277,710237383,Súkromná stredná odborná škola pedagogická EBG,EP - Súkr. SOŠ ped. EBG,"Nám. Matice slovenskej 23, Žiar nad Hronom","ss:4,zs:9"
100004741,710237723,Stredná odborná škola informačných technológií sv. Jána Bosca,SOŠIT.sv. J.Bosca,"Trenčianská 28, Nová Dubnica","ss:4,zs:9"
100001240,710237758,Cirkevná základná škola - Narnia,EP-CZŠ Narnia,"Komenského 27, Pezinok","zs:9,zs:10"
100003148,710237769,Základná škola,EP ako súčasť ZŠ,"Nám.priateľstva 21, Dunajská Streda","zs:9,zs:10"
100003127,710238304,Arcibiskupské gymnázium biskupa P. Jantauscha,EP ako súčasť cirk.gym,"Ústav na výkon trestu, Hrnčiarovce nad Parnou","gym:4,gym:8"
100003118,710238398,Stredná odborná škola technická,EP ako súčasť SOŠ,"Gucmanova 670, Leopoldov","ss:4,zs:9,ss:3,ss:1,ss:2"
100004743,710238401,Základná škola,ZŠ Súk.Spoj.šk.,"M. Falešníka 6, Prievidza","zs:9,zs:10"
100014222,710238827,Cirkevná základná škola sv. Michala,EP - CZŠ,Kendice,"zs:9,zs:10"
100001495,710239440,Základná škola Jozefa Gregora Tajovského,EP-ZŠ J.G.Tajovského,"Sokolská 4135, Senec","zs:9,zs:10"
100016704,710239718,Základná škola,EP - ZŠ,"Nová 11, Sečovce","zs:9,zs:10"
100006815,710240392,Súkromná stredná odborná škola,Súkr. SOŠ - súkr. SŠ,"Sv. Štefana 36, Štúrovo","ss:3,ss:1,zs:9,ss:2"
100006897,710240406,Súkromná obchodná akadémia,EP - sukr. OA,"Štúrova 22, Nitra","ss:4,zs:9,ss:5"
100007284,710240970,Základná škola sv. Andreja Svorada a Benedikta,EP pri Základnej škole,Skalité,"zs:9,zs:10"
100007262,710240988,Cirkevná základná škola Jána Palárika,EP pri Cirkevnej ZŠ,Raková,"zs:9,zs:10"
100007969,710241011,Evanjelická spojená škola,EP pri Evanjelickej SŠ-ZŠ,"Hviezdoslavova, Martin","zs:9,zs:10"
100008008,710241020,Evanjelická spojená škola,EP pri Evanjelickej SŠ-ZŠ,"M. R. Štefánika, Martin","zs:9,zs:10"
100008007,710241038,Evanjelická spojená škola,EP pri Evanjelickej SŠ-ZŠ,"M. R. Štefánika, Martin","zs:9,zs:10"
100007953,710241046,Evanjelická spojená škola,EP pri Evanjelickej SŠ-ZŠ,"Divadelná, Martin","zs:9,zs:10"
100007146,710241992,Súkromná základná škola s materskou školou pre žiakov a detí s autizmom,EP pri Súkr. ZŠ s MŠ,"Ul. Palárikova, Čadca","zs:9,zs:10"
100008122,710242000,Stredná odborná škola strojnícka,EP pri Spojenej škole,"Družstevná 2, Sučany","ss:3,ss:1,zs:9,ss:2"
100014279,710242280,Základná škola,EP - ZŠ,"Kpt. Nálepku 19, Lipany","zs:9,zs:10"
100014270,710242379,Súkromná stredná odborná škola ELBA,EP - SSOŠ,"Záhradnícka 19, Svinia",ss:2
100014268,710242395,Súkromná stredná odborná škola ELBA,EP - SSOŠ,"Hlavná 68, Terňa","ss:4,zs:9,ss:3,ss:1,ss:2"
100014266,710242417,Súkromná stredná športová škola ELBA,EP - Súkr. stredná šport. šk ELBA,"Školská 168, Štrba","gym:4,gym:8"
100016730,710242549,Stredná odborná škola technická,EP - SOŠ technickej,"Parková 1, Veľká Ida","zs:9,ss:2"
100016729,710242557,Stredná odborná škola technická,EP - SOŠ technickej,"Hlavná 42, Veľká Ida","zs:9,ss:2"
100016728,710242565,Stredná odborná škola technická,EP - SOŠ technickej,"Ľ. Podjavorinskej 1, Košice-Luník IX","ss:3,ss:1,zs:9,ss:2"
100016732,710242735,Stredná odborná škola technická,EP - SOŠ technickej,"Hlavná 40, Družstevná pri Hornáde","zs:9,ss:2"
100016734,710242743,Stredná odborná škola agrotechnická,EP - SOŠA,"Kováčska 53, Medzev","ss:3,ss:1,zs:9,ss:2"
100000602,710242824,Súkromná základná škola,EP-Súkr. ZŠ,"Kremeľská 2, Bratislava-Devín","zs:9,zs:10"
100016738,710243014,Spojená škola - SOŠ,EP - Spoj.škola - SOŠ,"Obchodná 164, Sečovce","ss:4,zs:9,ss:3,ss:1,ss:2"
100016739,710243022,Stredná odborná škola technická,EP - SOŠ technickej,Kecerovce,"ss:3,ss:1,zs:9,ss:2"
100016740,710243030,Stredná odborná škola techniky a služieb,EP - SOŠ TaS,Nálepkovo,"ss:3,ss:1,zs:9,ss:2"
100016742,710243057,Stredná odborná škola agrotechnická,EP - SOŠA,"Československej armády 37, Moldava nad Bodvou","zs:9,ss:2"
100000373,710243138,Stredná odborná škola drevárska,SS-SOŠ drevárska,"Tokajícka 24, Bratislava-Ružinov","ss:4,zs:9,ss:3,ss:1,ss:2"
100014294,710243219,Súkromná stredná odborná škola,EP - SSOŠ,"Kukorelliho 30, Giraltovce","ss:4,zs:9,ss:3,ss:1,ss:2"
100014293,710243227,Súkromná stredná odborná škola,EP - SSOŠ,"Dukelská 51, Giraltovce","ss:4,zs:9,ss:3,ss:1,ss:2"
100014292,710243235,Súkromná stredná odborná škola,EP - SSOŠ,"Dukelská 34, Giraltovce","ss:4,zs:9,ss:3,ss:1,ss:2"
100014291,710243243,Súkromná stredná odborná škola,EP - SSOŠ,"Dukelská 35, Giraltovce","ss:4,zs:9,ss:3,ss:1,ss:2"
100016745,710243375,Stredná odborná škola poľnohospodárstva a služieb na vidieku,EP - SOŠ poľnoh.a SnV,"SNP 2, Rozhanovce","zs:9,ss:2"
100016746,710243383,Stredná odborná škola poľnohospodárstva a služieb na vidieku,EP - SOŠ poľnoh.a SnV,"Okružná 342, Zemplínska Teplica","zs:9,ss:2"
100016750,710243723,Súkromná stredná odborná škola predagogická a sociálna,EP - Súkr.SOŠ PaS,"Jegorovovo nám. 5, Košice-Dargovských hrdinov","ss:4,zs:9"
100016754,710244037,Základná škola,EP - Základná škola,"Mlynská 1, Michalovce","zs:9,zs:10"
100014308,710244096,Základná škola,EP - ZŠ,"Odborárska 30, Prešov","zs:9,zs:10"
100014318,710244223,Základná škola,EP - ZŠ,Pušovce,"zs:9,zs:10"
100014317,710244231,Základná škola,EP - ZŠ,Mirkovce,"zs:9,zs:10"
100014319,710244290,Základná škola,EP - ZŠ,Žehňa,"zs:9,zs:10"
100006951,710244460,Špeciálna základná škola,EP Špec. základná škola,"Rábska 14, Kolárovo","zs:9,zs:10"
100014338,710244525,Základná škola s materskou školou,EP - ZŠ s MŠ,"Školská 3, Podolínec","zs:9,zs:10"
100014331,710244622,Základná škola s materskou školou,EP - ZŠ s MŠ,"Hložská 263, Svinia","zs:9,zs:10"
100014330,710244665,Základná škola s materskou školou,EP - ZŠ s MŠ,"Záhradnícka 82, Svinia","zs:9,zs:10"
100014329,710244673,Základná škola s materskou školou,EP - ZŠ s MŠ,"Prešovská 9, Svinia","zs:9,zs:10"
100014344,710244886,Spojená škola internátna,EP - ŠZŠI,"Dr. C. Daxnera 7, Vranov nad Topľou","zs:9,zs:10"
100014342,710244908,Základná škola s materskou školou pri zdravotníckom zariadení,EP - ZŠ s MŠ pri ZZ,"Sv. Jakuba 21, Bardejov","zs:9,zs:10"
100014361,710244916,Základná škola s materskou školou,EP - ZŠ s MŠ,Tuhrina,"zs:9,zs:10"
100014356,710244991,Špeciálna základná škola,EP - ŠZŠ,Jarovnice,"zs:9,zs:10"
100014354,710245017,Základná škola s materskou školou pri zdravotníckom zariadení,EP - ZŠ s MŠ pri ZZ,"Banícka 28, Poprad","zs:9,zs:10"
100014352,710245033,Spojená škola,EP - ŠZŠ,Chminianske Jakubovany,"zs:9,zs:10"
100014350,710245050,Spojená škola,EP - ŠZŠ,Chminianske Jakubovany,"zs:9,zs:10"
100004846,710245211,Základná škola,EP ako súčasť ZŠ,"S. Chalupku 12, Prievidza","zs:9,zs:10"
100004828,710245459,Základná škola,EP ako súčasť ZŠ,"J. C. Hronského 356, Nováky","zs:9,zs:10"
100000713,710245750,Základná škola,SŠ-EP ZŠ,"Farduszova 10, Bratislava-Karlova Ves","zs:9,zs:10"
100001218,710245769,Spojená škola,SŠ-EP špeciálna ZŠ,"Vajanského 93, Modra","zs:9,zs:10"
100000334,710245815,Základná škola pri zdravotníckom zariadení,EP - ZŠ pri ZZ,"Ružinovská 6, Bratislava-Ružinov","zs:9,zs:10"
100000168,710245823,Základná škola pri zdravotníckom zariadení,EP - ZŠ pri ZZ,"Krajinská 91, Bratislava-Podunajské Biskupice","zs:9,zs:10"
100000469,710245831,Základná škola pri zdravotníckom zariadení,EP - ZŠ pri ZZ,"Limbová 5, Bratislava-Nové Mesto","zs:9,zs:10"
100000815,710245858,Základná škola pri zdravotníckom zariadení,EP - ZŠ pri ZZ,"Antolská 11, Bratislava-Petržalka","zs:9,zs:10"
100006960,710245874,Odborné učilište internátne,EP Odborné učilište int,"Ul. Ľ. Fullu 2805, Topoľčany","ss:3,ss"
100006954,710245882,Spojená škola,EP Špec. ZŠ i. - Spoj. šk.,"Ul. Ľ. Fullu 6, Topoľčany","zs:9,zs:10"
100006950,710245904,Špeciálna základná škola,EP Špeciálna ZŠ,"Cesta na vŕšku 1, Marcelová","zs:9,zs:10"
100006949,710245912,Špeciálna základná škola pre žiakov s telesným postihnutím,EP Špec. ZŠ - Spoj. šk.,"Kollárova 4, Nitra","zs:9,zs:10"
100006952,710245920,Špeciálna základná škola s materskou školou,EP Špec. ZŠ s MŠ - Spoj. šk.,"Kollárova 4, Nitra","zs:9,zs:10"
100014372,710246609,Základná škola s materskou školou Štefana Nahálku,EP - ZŠ s MŠ,"Uhlárová 185, Liptovská Teplička","zs:9,zs:10"
100004875,710246730,Základná škola,EP ako súčasť ZŠ,"Gagarinova 7, Trenčín","zs:9,zs:10"
100016797,710247036,Základná škola,EP - ZŠ,Drienovec,"zs:9,zs:10"
100016796,710247044,Základná škola,EP - ZŠ,Drienovec,"zs:9,zs:10"
100016799,710247214,Základná škola,EP - ZŠ,Žehra,"zs:9,zs:10"
100016769,710247451,Základná škola,EP - ZŠ,"Zelená 773, Smižany","zs:9,zs:10"
100011356,710247532,Základná škola Mihálya Tompu,EP - ZŠ M.T.,"Novomeského 11A, Rimavská Sobota","zs:9,zs:10"
100011348,710247613,Základná škola s materskou školou,EP - ZŠ s MŠ,Radzovce,"zs:9,zs:10"
100011343,710247664,Základná škola Milana Rastislava Štefánika,EP - ZŠ M.R.Š.,"Ul. Dekréta Matejovie 10, Lučenec","zs:9,zs:10"
100008449,710248172,Základná škola s materskou školou,EP pri ZŠ s MŠ-ZŠ,"Vavra Šrobára, Lisková","zs:9,zs:10"
100014399,710248300,Spojená škola internátna,EP - ŠZŠ s MŠi,"Požiarnicka 3, Prešov","zs:9,zs:10"
100014396,710248334,Špeciálna základná škola,EP - ŠZŠ,"Pod úbočou 381, Liptovská Teplička","zs:9,zs:10"
100014395,710248342,Špeciálna základná škola,EP - ŠZŠ,"Vrbovská 25, Ľubica","zs:9,zs:10"
100014394,710248350,Špeciálna základná škola,EP - ŠZŠ,Jurské,"zs:9,zs:10"
100014393,710248369,Špeciálna základná škola,EP - ŠZŠ,Podhorany,"zs:9,zs:10"
100014392,710248377,Špeciálna základná škola,EP - ŠZŠ,"Nálepkova 195, Batizovce","zs:9,zs:10"
100014404,710248393,Základná škola,EP - ZŠ,Kojatice,"zs:9,zs:10"
100014417,710248440,Spojená škola,EP - ŠZŠ,"Dominika Tatarku 436, Poprad","zs:9,zs:10"
100014414,710248474,Špeciálna základná škola,EP - ŠZŠ,"Štefánikova 40, Spišská Belá","zs:9,zs:10"
100014413,710248482,Základná škola s materskou školou pri zdravotníckom zariadení,EP - ZŠ s MŠ pri ZZ,"Horný Smokovec 2, Vysoké Tatry","zs:9,zs:10"
100003231,710248571,Špeciálna základná škola,EP ako súčasť ŠZŠ,"Komenského 2951, Sereď","zs:9,zs:10"
100003232,710248580,Špeciálna základná škola,EP ako súčasť ŠZŠ,"Pri potoku 10, Skalica","zs:9,zs:10"
100014432,710248695,Základná škola s materskou školou,EP - ZŠ s MŠ,Hermanovce,"zs:9,zs:10"
100014435,710248717,Základná škola s materskou školou,EP - ZŠ s MŠ,Lomnička,"zs:9,zs:10"
100014431,710248725,Základná škola s materskou školou,EP - ZŠ s MŠ,"Školská 302, Modra nad Cirochou","zs:9,zs:10"
100014426,710248857,Základná škola M. R. Štefánika,EP - ZŠ,"Štefaníkova 39, Spišská Belá","zs:9,zs:10"
100014437,710249004,Základná škola s materskou školou,EP - ZŠ s MŠ,Lomnička,"zs:9,zs:10"
100014436,710249012,Základná škola s materskou školou,EP - ZŠ s MŠ,Lomnička,"zs:9,zs:10"
100016829,710249217,Špeciálna základná škola,EP - ŠZŠ,"Nová 11, Sečovce","zs:9,zs:10"
100016830,710249225,Špeciálna základná škola,EP - ŠZŠ,Trhovište,"zs:9,zs:10"
100016832,710249276,Špeciálna základná škola,EP - Spoj.škola (ŠZŠ),"Komenského 19, Košice-Staré Mesto","zs:9,zs:10"
100001327,710249314,Elokované pracovisko ako súčasť Základnej školy,EP-Základná škola,"Školská 1, Bernolákovo","zs:9,zs:10"
100003241,710249764,Základná škola s materskou školou,EP ako súčasť ZŠ s MŠ,"Hlavná 304, Horné Saliby","zs:9,zs:10"
100006945,710249780,Špeciálna základná škola,EP Špeciálna ZŠ,"Novozámocká 2, Nesvady","zs:9,zs:10"
100006935,710249810,Základná škola,EP Základná škola,"Hlavná 82, Nitra","zs:9,zs:10"
100006943,710249870,Špeciálna základná škola,EP Špec. ZŠ - Spoj. šk.,"Nám. padlých hrdinov 7, Palárikovo","zs:9,zs:10"
100005299,710249888,Cirkevná základná škola s materskou školou Panny Márie,Cirk. ZŠ s MŠ - Cirk. SŠ,"Brnenské námestie 15, Kolárovo","zs:9,zs:10"
100006888,710249900,Piaristická základná škola sv. Jozefa Kalazanského,Piarist. ZŠ - PSŠ,"Piaristická 6, Nitra","zs:9,zs:10"
100006932,710249926,Špeciálna základná škola internátna,EP Špec ZŠ i. - SŠ int.,"Dr. Pantočku 250, Tovarníky","zs:9,zs:10"
100007237,710250150,Základná škola,EP pri ZŠ-ZŠ,"Ústredie 1579, Oščadnica","zs:9,zs:10"
100008200,710250240,Základná škola s materskou školou,EP pri ZŠ s MŠ-ZŠ,Breza,"zs:9,zs:10"
100008203,710250266,Základná škola,EP pri ZŠ-ZŠ,"Črchľa 6, Hruštín","zs:9,zs:10"
100008331,710250282,Základná škola s materskou školou,EP pri ZŠ s MŠ-ZŠ,"Rabčická 411, Rabča","zs:9,zs:10"
100009045,710250479,Základná škola s materskou školou Adama Františka Kollára,EP pri ZŠ s MŠ-ZŠ,"Struháreň, Terchová","zs:9,zs:10"
100007274,710250517,Základná škola Milana Mravca,EP pri Základnej škole,"Trstená 475, Raková","zs:9,zs:10"
100008778,710250525,Základná Pavla Országha Hviezdoslava,EP pri Základnej škole,"Hviezdoslavova, Trstená","zs:9,zs:10"
100008767,710250533,Základná Pavla Országha Hviezdoslava,EP pri Základnej škole,"Československej armády, Trstená","zs:9,zs:10"
100008795,710250541,Základná Pavla Országha Hviezdoslava,EP pri Základnej škole,"Západ 39, Trstená","zs:9,zs:10"
100008289,710250550,Základná škola s materskou školou,EP pri ZŠ s MŠ-ZŠ,Novoť,"zs:9,zs:10"
100008290,710250568,Základná škola s materskou školou,EP pri ZŠ s MŠ-ZŠ,Novoť,"zs:9,zs:10"
100008294,710250576,Základná škola s materskou školou,EP pri ZŠ s MŠ-ZŠ,Novoť,"zs:9,zs:10"
100014438,710250649,Základná škola,EP - ZŠ,"Námestie sv. Jakuba 26, Veľký Šariš","zs:9,zs:10"
100011371,710250703,Základná škola Viktora Szombathyho,EP - ZŠ V. S. s VJM,"Mieru 245, Jesenské","zs:9,zs:10"
100011370,710250789,Základná škola Janka Jesenského,EP - ZŠ J.J.,"Školská 250, Jesenské","zs:9,zs:10"
100007537,710251289,Základná škola,EP pri ZŠ,"Komenského 40, Kysucké Nové Mesto","zs:9,zs:10"
100000111,710251432,Základná škola s materskou školou Milana Hodžu,EP-Základná škola,"Podjavorinskej 1, Bratislava-Staré Mesto","zs:9,zs:10"
100014445,710251564,Základná škola s materskou školou,EP - ZŠ s MŠ (ZŠ),"Rakúsy - časť osada 260, Rakúsy","zs:9,zs:10"
100006956,710251688,Odborné učilište internátne,EP Odborné učilište int,"Nám. padlých hrdinov 47, Palárikovo","ss:3,ss"
100006959,710251696,Odborné učilište internátne,EP Odborné učilište int,"Komárňanská 177, Hurbanovo","ss:3,ss"
100004881,710251718,Základná škola,EP ako súčasť ZŠ,"Školská 765, Oslany","zs:9,zs:10"
100008507,710251823,Základná škola,EP pri ZŠ-ZŠ,"Dončova 4, Ružomberok","zs:9,zs:10"
100014451,710251920,Súkromná základná škola,EP - S ZŠ,"Kukorelliho 30, Giraltovce","zs:9,zs:10"
100016842,710252005,Špeciálna základna škola internátna,EP - Spoj.škola i.-ŠZŠi,"A. Kmeťa 2, Michalovce","zs:9,zs:10"
100016840,710252021,Špeciálna základna škola internátna,EP - Spoj.škola i.-ŠZŠi,"Osloboditeľov 26, Čaňa","zs:9,zs:10"
100016838,710252048,Špeciálna základná škola,EP - ŠZS,"Školská 14, Letanovce","zs:9,zs:10"
100016837,710252056,Špeciálna základná škola,EP - ŠZŠ,"Lorencova 45, Krompachy","zs:9,zs:10"
100008336,710252218,Základná škola s materskou školou,EP pri ZŠ s MŠ-ZŠ,Rabčice,"zs:9,zs:10"
100007799,710252366,Základná škola s materskou školou,EP pri ZŠ s MŠ-ZŠ,"Ul. P. J. Kerna 76, Liptovský Mikuláš","zs:9,zs:10"
100000594,710252404,Základná škola,EP-ZŠ,"Ivana Bukovčana 1, Bratislava-Devínska Nová Ves","zs:9,zs:10"
100014476,710252862,Súkromná základná škola,Súkr. spoj. škola - ZŠ,"Solivarská 28, Prešov","zs:9,zs:10"
